ID,response_text
example_1743,How long have you guys lived together?
example_1744,You can still do that. It's not the end of the world.
example_1745,That sounds amazing! I love apple pie!
example_1746,You should probably spend some time with them so they will last longer_comma_ but yeah that sounds like a really great feeling!
example_1747,That is so nice. It's always such a good feeling being out in nature
example_1748,Oh no! That is terrible. I am glad you were able to put out the fire safely!
example_1749,"Well, I don't think that's necessarily true."
example_1750,That's good to hear that you're confident in people!
example_1751,oh no_comma_ thats so bad! i hope everything works out for you!
example_1752,Nice. What games did you play ?
example_1753,good for you man thats amazing. i hope its not just a fluke though
example_1754,I think that sounds like an awesome place to be during a nuclear war!
example_1755,If you don't get this one then don't worry. There are plenty of other places to apply.
example_1756,I know right? It's funny like how that one thing you don't even notice until you lose it or can't have it is exactly what you need
example_1757,I bet you're very proud of her.
example_1758,It's good that you found something better. If there is a bad situation_comma_ try to let the landlord know and see what they can do about it. That way_comma_ at least they have some responsibility for taking care of your place. I've had situations where the landlord didn't really care_comma_ so it's hard when you are all alone in an apartment.
example_1759,That's awesome! Where are you guys currently at?
example_1760,I agree with you..I have grown up and moved to a new state! I miss friends from back home and the simplicity of living in small town.
example_1761,It is always good when we get to catch up with old friends.
example_1762,That's pretty darn cool.  That guy must be a saint!
example_1763,I'm sure you'll get to see her again soon!
example_1764,Yes_comma_ but it's not my favorite thing to do.  It depends on what is going on in the world.
example_1765,It can be hard to leave home_comma_ but sometimes the best thing is to make a new one.
example_1766,That sounds adorable. Is he good with kids?
example_1767,Oh wow_comma_ that sounds like so much fun. I hope you appreciated them then!
example_1768,That's great! I'm sure it helps.  I've been in their shoes and know how hard it is.
example_1769,That's the smart thing to do
example_1770,I'm glad it worked out for you! It's always good when we can find something that helps us cope with a tough time.
example_1771,Just scolded him and make sure he does not do it again.
example_1772,"That is disappointing, but it happens to the best of us! Don't worry about it_comma_ and good for you for entering in the first place."
example_1773,Yeah i have heard that before_comma_ where did you buy it?
example_1774,It's hard when they are sick or elderly too because you don't want them to die but at the same time you hate seeing them suffer.  I wish we had more options these days. I really do.
example_1775,wow thats a long way from here lol
example_1776,I hope it inspires you too.
example_1777,Cool_comma_ are you going with anyone?
example_1778,Well that sounds like a great pet_comma_ I'm glad you can appreciate him for who he is.
example_1779,that is impressive_comma_ i bet it was a great experience for you both
example_1780,Which one specifically?
example_1781,Wow_comma_ that is impressive.  I am sure the students appreciate your expertise!
example_1782,good for you!!
example_1783,I can see how that would be inconvenient for you. I hope they figure out a solution soon!
example_1784,That's awesome. You should be proud to have such a rare collectible.
example_1785,I'm glad nothing happened! That sounds scary!
example_1786,Yeah they're not bad. I have a galaxy s8 and it works great.
example_1787,You have no self control at all_comma_ it is not healthy for the body and mind
example_1788,Well I'm sure it's better than what most people have and it gives you some stability that is hard to find these days.  Do you think you will be able to get out of your current job in the near future?
example_1789,What did you think of it?
example_1790,I'm glad you're enjoying your new home. It's hard to find places with such amenities.
example_1791,I see what you mean! That does sound gross. It's funny how our brains can be so wired differently!
example_1792,Maybe they need to be in the bin!
example_1793,It's the little things like that which make driving in traffic so frustrating!
example_1794,I agree.  I would cry if I found one like that in my yard.
example_1795,If it's going to be pricey_comma_ maybe get some appetizers first.
example_1796,That is awesome that you can get authentic food locally.  That is really rare these days.
example_1797,Ooh! That sounds exciting!  Good luck and don't let them beat you!
example_1798,That is so annoying_comma_ you must feel a bit exasperated with your neighbours
example_1799,I think that's a little too long away!  Are you excited?
example_1800,No_comma_ I'm saving up right now.
example_1801,Oh no_comma_ I hate those things! So many of them around here.
